order_id,order_date,orig_port_cd,dest_port_cd,carrier,plant_code,customer,product_id,unit_quantity,weight,tpt,svc_cd,ship_ahead_day_count,ship_late_day_count,is_on_time,is_late,is_early,mode_dsc,carrier_type,minimum_cost,rate,freight_cost_est,daily_capacity,wh_cost_per_unit
1447202432.7,2013-05-26,PORT09,PORT09,V44_3,PLANT16,V55555_53,1696798,1961,308.36,1,CRF,3,0,True,False,True,,,,,,457,1.9198075078524333
1447202438.7,2013-05-26,PORT09,PORT09,V44_3,PLANT16,V55555_53,1696799,2109,331.12,1,CRF,3,0,True,False,True,,,,,,457,1.9198075078524333
1447202439.7,2013-05-26,PORT09,PORT09,V44_3,PLANT16,V55555_53,1697317,1230,195.56,1,CRF,3,0,True,False,True,,,,,,457,1.9198075078524333
1447202685.7,2013-05-26,PORT04,PORT09,V444_0,PLANT03,V5555_33,1688575,319,0.5426045571710788,2,DTP,0,0,True,False,False,AIR   ,V88888888_0,1.4992,0.0484,1.4992,1013,0.5175018916254618
1447202686.7,2013-05-26,PORT04,PORT09,V444_0,PLANT03,V5555_33,1689544,319,2.4670296279228263,2,DTP,0,0,True,False,False,AIR   ,V88888888_0,1.4992,0.0484,1.4992,1013,0.5175018916254618
1447202687.7,2013-05-26,PORT04,PORT09,V444_0,PLANT03,V5555_33,1689546,294,0.6130035331441182,2,DTP,0,0,True,False,False,AIR   ,V88888888_0,1.4992,0.0484,1.4992,1013,0.5175018916254618
1447202688.7,2013-05-26,PORT04,PORT09,V444_0,PLANT03,V5555_33,1689549,281,0.3833741756209133,2,DTP,0,0,True,False,False,AIR   ,V88888888_0,1.4992,0.0484,1.4992,1013,0.5175018916254618
1447202689.7,2013-05-26,PORT04,PORT09,V444_0,PLANT03,V5555_33,1688633,294,0.0927843074564448,2,DTP,0,0,True,False,False,AIR   ,V88888888_0,1.4992,0.0484,1.4992,1013,0.5175018916254618
1447202690.7,2013-05-26,PORT04,PORT09,V444_0,PLANT03,V5555_33,1688589,273,0.1827020441660379,2,DTP,0,0,True,False,False,AIR   ,V88888888_0,1.4992,0.0484,1.4992,1013,0.5175018916254618
1447202691.7,2013-05-26,PORT04,PORT09,V444_0,PLANT03,V5555_33,1689547,302,0.7198627187313827,2,DTP,0,0,True,False,False,AIR   ,V88888888_0,1.4992,0.0484,1.4992,1013,0.5175018916254618
1447202848.7,2013-05-26,PORT04,PORT09,V444_0,PLANT03,V5555_33,1688575,349,4.702572828816016,2,DTP,0,0,True,False,False,AIR   ,V88888888_0,1.4992,0.0484,1.4992,1013,0.5175018916254618
1447202849.7,2013-05-26,PORT04,PORT09,V444_0,PLANT03,V5555_33,1689543,318,0.4901147131376556,2,DTP,0,0,True,False,False,AIR   ,V88888888_0,1.4992,0.0484,1.4992,1013,0.5175018916254618
1447203016.7,2013-05-26,PORT04,PORT09,V444_0,PLANT03,V555555555_14,1694720,1237,12.311862289294188,2,DTP,0,0,True,False,False,AIR   ,V88888888_0,1.4992,0.0484,1.4992,1013,0.5175018916254618
1447203017.7,2013-05-26,PORT04,PORT09,V444_0,PLANT03,V555555555_14,1694720,2283,21.84,2,DTP,0,0,True,False,False,AIR   ,V88888888_0,1.4992,0.0484,1.4992,1013,0.5175018916254618
1447203021.7,2013-05-26,PORT04,PORT09,V444_0,PLANT03,V5555_33,1688290,326,0.8955336103398408,2,DTP,0,0,True,False,False,AIR   ,V88888888_0,1.4992,0.0484,1.4992,1013,0.5175018916254618
1447203022.7,2013-05-26,PORT04,PORT09,V444_0,PLANT03,V5555_33,1688589,314,1.0962122649962276,2,DTP,0,0,True,False,False,AIR   ,V88888888_0,1.4992,0.0484,1.4992,1013,0.5175018916254618
1447203023.7,2013-05-26,PORT04,PORT09,V444_0,PLANT03,V5555_33,1689544,297,0.4290486309431002,2,DTP,0,0,True,False,False,AIR   ,V88888888_0,1.4992,0.0484,1.4992,1013,0.5175018916254618
1447203024.7,2013-05-26,PORT04,PORT09,V444_0,PLANT03,V5555_33,1689547,292,0.1439725437462765,2,DTP,0,0,True,False,False,AIR   ,V88888888_0,1.4992,0.0484,1.4992,1013,0.5175018916254618
1447203025.7,2013-05-26,PORT04,PORT09,V444_0,PLANT03,V5555_33,1689548,336,1.4895957526204335,2,DTP,0,0,True,False,False,AIR   ,V88888888_0,1.4992,0.0484,1.4992,1013,0.5175018916254618
1447203026.7,2013-05-26,PORT04,PORT09,V444_0,PLANT03,V5555_33,1688633,245,0.1855686149128897,2,DTP,0,0,True,False,False,AIR   ,V88888888_0,1.4992,0.0484,1.4992,1013,0.5175018916254618
1447203027.7,2013-05-26,PORT04,PORT09,V444_0,PLANT03,V5555_33,1688629,337,2.780162315513355,2,DTP,0,0,True,False,False,AIR   ,V88888888_0,1.4992,0.0484,1.4992,1013,0.5175018916254618
1447203028.7,2013-05-26,PORT04,PORT09,V444_0,PLANT03,V5555_33,1682754,308,0.0634601226993865,2,DTP,0,0,True,False,False,AIR   ,V88888888_0,1.4992,0.0484,1.4992,1013,0.5175018916254618
1447203521.7,2013-05-26,PORT04,PORT09,V44_3,PLANT03,V555555555555_31,1684560,12333,5.348772275424516,4,CRF,0,0,True,False,False,,,,,,1013,0.5175018916254618
1447203760.7,2013-05-26,PORT04,PORT09,V444_0,PLANT03,V555555_6,1695346,1277,3.8319143667791455,2,DTP,3,0,True,False,True,AIR   ,V88888888_0,1.4992,0.0484,1.4992,1013,0.5175018916254618
1447203789.7,2013-05-26,PORT04,PORT09,V444_0,PLANT03,V555555_6,1695346,1366,4.299407919526202,2,DTP,3,0,True,False,True,AIR   ,V88888888_0,1.4992,0.0484,1.4992,1013,0.5175018916254618
1447203790.7,2013-05-26,PORT04,PORT09,V444_1,PLANT03,V5555555_19,1689146,6291,9.054185567010302,1,DTD,3,0,True,False,True,AIR   ,V888888883_1,1.202,0.2019999999999999,1.8289454845360802,1013,0.5175018916254618
1447203810.7,2013-05-26,PORT04,PORT09,V444_1,PLANT03,V55555555555555_8,1690619,359,3.2150835176735644,1,DTD,5,0,True,False,True,AIR   ,V888888883_1,1.202,0.2019999999999999,1.202,1013,0.5175018916254618
1447204108.7,2013-05-26,PORT04,PORT09,V444_0,PLANT08,V555555555_14,1681888,2678,11.174541944990908,2,DTP,0,0,True,False,False,AIR   ,V88888888_0,1.4992,0.0484,1.4992,14,0.5228572991962216
1447204110.7,2013-05-26,PORT04,PORT09,V444_0,PLANT03,V55555_2,1646909,526,14.835080696991298,2,DTP,3,0,True,False,True,AIR   ,V88888888_0,1.4992,0.0484,1.4992,1013,0.5175018916254618
1447204142.7,2013-05-26,PORT04,PORT09,V444_0,PLANT03,V55555_4,1650685,4956,36.8,2,DTP,3,0,True,False,True,AIR   ,V88888888_0,1.4992,0.0484,1.7811199999999998,1013,0.5175018916254618
1447204143.7,2013-05-26,PORT04,PORT09,V444_0,PLANT03,V55555_4,1675670,403,1.1478531183213525,2,DTP,3,0,True,False,True,AIR   ,V88888888_0,1.4992,0.0484,1.4992,1013,0.5175018916254618
1447204174.7,2013-05-26,PORT04,PORT09,V444_0,PLANT03,V55555555_7,1692998,753,26.94,2,DTP,5,0,True,False,True,AIR   ,V88888888_0,1.4992,0.0484,1.4992,1013,0.5175018916254618
1447204259.7,2013-05-26,PORT04,PORT09,V444_0,PLANT03,V55555555_7,1660580,378,13.44,2,DTP,5,0,True,False,True,AIR   ,V88888888_0,1.4992,0.0484,1.4992,1013,0.5175018916254618
1447204285.7,2013-05-26,PORT04,PORT09,V444_0,PLANT03,V55555_26,1664067,15306,117.7421183896199,2,DTP,0,0,True,False,False,AIR   ,V88888888_0,1.4992,0.0424,4.992265819719884,1013,0.5175018916254618
1447204298.7,2013-05-26,PORT04,PORT09,V444_0,PLANT03,V55555555_7,1668547,434,0.7966430869576666,2,DTP,5,0,True,False,True,AIR   ,V88888888_0,1.4992,0.0484,1.4992,1013,0.5175018916254618
1447204299.7,2013-05-26,PORT04,PORT09,V444_0,PLANT03,V55555555_7,1668547,721,3.3459009652222,2,DTP,5,0,True,False,True,AIR   ,V88888888_0,1.4992,0.0484,1.4992,1013,0.5175018916254618
1447204323.7,2013-05-26,PORT04,PORT09,V444_0,PLANT03,V55555_2,1666954,1279,11.08,2,DTP,3,0,True,False,True,AIR   ,V88888888_0,1.4992,0.0484,1.4992,1013,0.5175018916254618
1447204324.7,2013-05-26,PORT04,PORT09,V444_0,PLANT03,V555555_6,1657063,435,2.4887023886378308,2,DTP,3,0,True,False,True,AIR   ,V88888888_0,1.4992,0.0484,1.4992,1013,0.5175018916254618
1447204329.7,2013-05-26,PORT04,PORT09,V444_0,PLANT03,V555_15,1676853,794,1.2943964690078669,2,DTP,3,1,False,True,True,AIR   ,V88888888_0,1.4992,0.0484,1.4992,1013,0.5175018916254618
1447204333.7,2013-05-26,PORT04,PORT09,V444_0,PLANT03,V55555555_7,1668545,522,2.261081917262393,2,DTP,5,0,True,False,True,AIR   ,V88888888_0,1.4992,0.0484,1.4992,1013,0.5175018916254618
1447204344.7,2013-05-26,PORT04,PORT09,V444_0,PLANT03,V555555555_27,1662552,2049,4.12,2,DTP,0,0,True,False,False,AIR   ,V88888888_0,1.4992,0.0484,1.4992,1013,0.5175018916254618
1447204345.7,2013-05-26,PORT04,PORT09,V444_0,PLANT03,V555555555_27,1655818,749,1.4486900704622905,2,DTP,0,0,True,False,False,AIR   ,V88888888_0,1.4992,0.0484,1.4992,1013,0.5175018916254618
1447204346.7,2013-05-26,PORT04,PORT09,V444_0,PLANT03,V555555555_27,1656246,1310,4.096305732484077,2,DTP,0,0,True,False,False,AIR   ,V88888888_0,1.4992,0.0484,1.4992,1013,0.5175018916254618
1447204347.7,2013-05-26,PORT04,PORT09,V444_0,PLANT03,V55555_2,1668606,351,3.7599999999999993,2,DTP,3,0,True,False,True,AIR   ,V88888888_0,1.4992,0.0484,1.4992,1013,0.5175018916254618
1447204349.7,2013-05-26,PORT04,PORT09,V444_0,PLANT03,V55555_2,1668547,591,2.1509363347857,2,DTP,3,0,True,False,True,AIR   ,V88888888_0,1.4992,0.0484,1.4992,1013,0.5175018916254618
1447204357.7,2013-05-26,PORT04,PORT09,V444_0,PLANT03,V55555555_7,1669701,860,6.11,2,DTP,5,0,True,False,True,AIR   ,V88888888_0,1.4992,0.0484,1.4992,1013,0.5175018916254618
1447204363.7,2013-05-26,PORT04,PORT09,V444_0,PLANT03,V555555555_27,1662552,2286,6.38,2,DTP,0,0,True,False,False,AIR   ,V88888888_0,1.4992,0.0484,1.4992,1013,0.5175018916254618
1447204367.7,2013-05-26,PORT04,PORT09,V444_0,PLANT03,V55555555_7,1669701,913,6.11,2,DTP,5,0,True,False,True,AIR   ,V88888888_0,1.4992,0.0484,1.4992,1013,0.5175018916254618
1447204371.7,2013-05-26,PORT04,PORT09,V444_0,PLANT03,V55555_2,1668545,621,3.72,2,DTP,3,0,True,False,True,AIR   ,V88888888_0,1.4992,0.0484,1.4992,1013,0.5175018916254618
1447204372.7,2013-05-26,PORT04,PORT09,V444_0,PLANT03,V55555555_7,1660585,696,37.42220494988749,2,DTP,5,0,True,False,True,AIR   ,V88888888_0,1.4992,0.0484,1.8112347195745544,1013,0.5175018916254618
1447204375.7,2013-05-26,PORT04,PORT09,V444_0,PLANT03,V55555555_7,1688629,248,1.2555571747479668,2,DTP,5,0,True,False,True,AIR   ,V88888888_0,1.4992,0.0484,1.4992,1013,0.5175018916254618
1447204376.7,2013-05-26,PORT04,PORT09,V444_0,PLANT03,V55555555_7,1699570,10310,12.75140619902439,2,DTP,5,0,True,False,True,AIR   ,V88888888_0,1.4992,0.0484,1.4992,1013,0.5175018916254618
1447204377.7,2013-05-26,PORT04,PORT09,V444_0,PLANT03,V555555555_27,1662552,764,2.0640430259280813,2,DTP,0,0,True,False,False,AIR   ,V88888888_0,1.4992,0.0484,1.4992,1013,0.5175018916254618
1447204395.7,2013-05-26,PORT04,PORT09,V444_0,PLANT03,V555555555_27,1689145,8290,17.56,2,DTP,0,0,True,False,False,AIR   ,V88888888_0,1.4992,0.0484,1.4992,1013,0.5175018916254618
1447204396.7,2013-05-26,PORT04,PORT09,V444_0,PLANT03,V555555555_27,1677891,6289,17.92,2,DTP,0,0,True,False,False,AIR   ,V88888888_0,1.4992,0.0484,1.4992,1013,0.5175018916254618
1447204397.7,2013-05-26,PORT04,PORT09,V444_0,PLANT03,V555555555_27,1679638,2257,6.12,2,DTP,0,0,True,False,False,AIR   ,V88888888_0,1.4992,0.0484,1.4992,1013,0.5175018916254618
1447204404.7,2013-05-26,PORT04,PORT09,V444_0,PLANT03,V55555555_7,1699670,3844,11.095600176002277,2,DTP,5,0,True,False,True,AIR   ,V88888888_0,1.4992,0.0484,1.4992,1013,0.5175018916254618
1447204405.7,2013-05-26,PORT04,PORT09,V444_0,PLANT03,V55555555_7,1699540,14682,27.84574280202225,2,DTP,5,0,True,False,True,AIR   ,V88888888_0,1.4992,0.0484,1.4992,1013,0.5175018916254618
1447204406.7,2013-05-26,PORT04,PORT09,V444_0,PLANT03,V55555555_7,1699540,24282,39.07623800337042,2,DTP,5,0,True,False,True,AIR   ,V88888888_0,1.4992,0.0484,1.8912899193631283,1013,0.5175018916254618
1447204408.7,2013-05-26,PORT04,PORT09,V444_0,PLANT03,V555555555_27,1679638,375,0.1690831022018809,2,DTP,0,0,True,False,False,AIR   ,V88888888_0,1.4992,0.0484,1.4992,1013,0.5175018916254618
1447204417.7,2013-05-26,PORT04,PORT09,V444_0,PLANT03,V555555555_27,1699948,517,9.270928440282775,2,DTP,0,0,True,False,False,AIR   ,V88888888_0,1.4992,0.0484,1.4992,1013,0.5175018916254618
1447204418.7,2013-05-26,PORT04,PORT09,V444_0,PLANT03,V555555555_27,1699952,1244,35.8800590160208,2,DTP,0,0,True,False,False,AIR   ,V88888888_0,1.4992,0.0484,1.7365948563754068,1013,0.5175018916254618
1447204419.7,2013-05-26,PORT04,PORT09,V444_0,PLANT03,V555555555_27,1699953,751,15.45610726494293,2,DTP,0,0,True,False,False,AIR   ,V88888888_0,1.4992,0.0484,1.4992,1013,0.5175018916254618
1447204422.7,2013-05-26,PORT04,PORT09,V444_0,PLANT03,V555555555_27,1675615,2254,16.2,2,DTP,0,0,True,False,False,AIR   ,V88888888_0,1.4992,0.0484,1.4992,1013,0.5175018916254618
1447204424.7,2013-05-26,PORT04,PORT09,V444_0,PLANT03,V555_15,1689145,437,0.4471149201617467,2,DTP,3,1,False,True,True,AIR   ,V88888888_0,1.4992,0.0484,1.4992,1013,0.5175018916254618
1447204425.7,2013-05-26,PORT04,PORT09,V444_0,PLANT03,V555_15,1689145,449,0.4471149201617467,2,DTP,3,1,False,True,True,AIR   ,V88888888_0,1.4992,0.0484,1.4992,1013,0.5175018916254618
1447204436.7,2013-05-26,PORT04,PORT09,V444_0,PLANT03,V555555555_27,1662552,733,2.0640430259280813,2,DTP,0,0,True,False,False,AIR   ,V88888888_0,1.4992,0.0484,1.4992,1013,0.5175018916254618
1447204438.7,2013-05-26,PORT04,PORT09,V444_0,PLANT03,V555555555_27,1652604,820,11.7,2,DTP,0,0,True,False,False,AIR   ,V88888888_0,1.4992,0.0484,1.4992,1013,0.5175018916254618
1447204441.7,2013-05-26,PORT04,PORT09,V444_0,PLANT03,V55555_26,1699948,834,16.496313950681095,2,DTP,0,0,True,False,False,AIR   ,V88888888_0,1.4992,0.0484,1.4992,1013,0.5175018916254618
1447204442.7,2013-05-26,PORT04,PORT09,V444_0,PLANT03,V55555_26,1699952,983,25.81604131121456,2,DTP,0,0,True,False,False,AIR   ,V88888888_0,1.4992,0.0484,1.4992,1013,0.5175018916254618
1447204449.7,2013-05-26,PORT09,PORT09,V444_0,PLANT16,V555555_6,1692708,303,4.791903967763159,0,DTP,3,0,True,False,True,GROUND,V88888888_0,31.2784,12.2784,58.836913677783166,457,1.9198075078524333
1447204570.7,2013-05-26,PORT04,PORT09,V444_0,PLANT03,V55555_2,1663347,357,3.179748688329438,2,DTP,3,0,True,False,True,AIR   ,V88888888_0,1.4992,0.0484,1.4992,1013,0.5175018916254618
1447204790.7,2013-05-26,PORT04,PORT09,V444_0,PLANT03,V555555_6,1700094,291,0.2520676202860858,2,DTP,3,0,True,False,True,AIR   ,V88888888_0,1.4992,0.0484,1.4992,1013,0.5175018916254618
1447204791.7,2013-05-26,PORT04,PORT09,V444_0,PLANT03,V555555_6,1677889,333,0.0578301956623652,2,DTP,3,0,True,False,True,AIR   ,V88888888_0,1.4992,0.0484,1.4992,1013,0.5175018916254618
1447204792.7,2013-05-26,PORT04,PORT09,V444_0,PLANT03,V555555_6,1677889,330,0.0289150978311826,2,DTP,3,0,True,False,True,AIR   ,V88888888_0,1.4992,0.0484,1.4992,1013,0.5175018916254618
1447204793.7,2013-05-26,PORT04,PORT09,V444_0,PLANT03,V555555_6,1677889,534,1.6481605763774083,2,DTP,3,0,True,False,True,AIR   ,V88888888_0,1.4992,0.0484,1.4992,1013,0.5175018916254618
1447204795.7,2013-05-26,PORT04,PORT09,V444_0,PLANT03,V555555_6,1672713,401,6.021203438395416,2,DTP,3,0,True,False,True,AIR   ,V88888888_0,1.4992,0.0484,1.4992,1013,0.5175018916254618
1447204814.7,2013-05-26,PORT04,PORT09,V444_1,PLANT03,V5555555_19,1697080,383,0.5925780776693884,1,DTD,3,0,True,False,True,AIR   ,V888888883_1,1.2604,0.2603999999999999,1.2604,1013,0.5175018916254618
1447204815.7,2013-05-26,PORT04,PORT09,V444_1,PLANT03,V5555555_19,1696074,4388,38.848465949711965,1,DTD,3,0,True,False,True,AIR   ,V888888883_1,1.202,0.2019999999999999,7.847390121841813,1013,0.5175018916254618
1447204818.7,2013-05-26,PORT04,PORT09,V444_0,PLANT03,V555555_6,1667817,658,5.8978600823045255,2,DTP,3,0,True,False,True,AIR   ,V88888888_0,1.4992,0.0484,1.4992,1013,0.5175018916254618
1447204819.7,2013-05-26,PORT04,PORT09,V444_0,PLANT03,V555555_6,1651299,50318,132.46,2,DTP,3,0,True,False,True,AIR   ,V88888888_0,1.4992,0.0424,5.616304,1013,0.5175018916254618
1447204820.7,2013-05-26,PORT04,PORT09,V444_0,PLANT03,V555555_6,1651299,40302,96.04,2,DTP,3,0,True,False,True,AIR   ,V88888888_0,1.4992,0.0484,4.6483360000000005,1013,0.5175018916254618
1447204934.7,2013-05-26,PORT04,PORT09,V444_0,PLANT03,V55555555_7,1683409,298,0.1876489240715902,2,DTP,5,0,True,False,True,AIR   ,V88888888_0,1.4992,0.0484,1.4992,1013,0.5175018916254618
1447204979.7,2013-05-26,PORT04,PORT09,V444_0,PLANT03,V555555555_27,1686758,3755,34.82,2,DTP,0,0,True,False,False,AIR   ,V88888888_0,1.4992,0.0484,1.685288,1013,0.5175018916254618
1447205002.7,2013-05-26,PORT04,PORT09,V444_0,PLANT03,V55555555555_28,1674598,3781,1.6278126990700472,2,DTP,0,0,True,False,False,AIR   ,V88888888_0,1.4992,0.0484,1.4992,1013,0.5175018916254618
1447205003.7,2013-05-26,PORT04,PORT09,V444_0,PLANT03,V55555555555_28,1674598,17755,8.139063495350236,2,DTP,0,0,True,False,False,AIR   ,V88888888_0,1.4992,0.0484,1.4992,1013,0.5175018916254618
1447205007.7,2013-05-26,PORT04,PORT09,V444_0,PLANT03,V55555555555_28,1674598,7282,3.2556253981400944,2,DTP,0,0,True,False,False,AIR   ,V88888888_0,1.4992,0.0484,1.4992,1013,0.5175018916254618
1447205009.7,2013-05-26,PORT04,PORT09,V444_0,PLANT03,V55555555555_28,1674598,3817,1.6278126990700472,2,DTP,0,0,True,False,False,AIR   ,V88888888_0,1.4992,0.0484,1.4992,1013,0.5175018916254618
1447205011.7,2013-05-26,PORT04,PORT09,V444_0,PLANT03,V55555555555_28,1674598,21311,9.766876194420282,2,DTP,0,0,True,False,False,AIR   ,V88888888_0,1.4992,0.0484,1.4992,1013,0.5175018916254618
1447205061.7,2013-05-26,PORT04,PORT09,V444_0,PLANT03,V55555555555_28,1666524,40278,21.0779673466248,2,DTP,0,0,True,False,False,AIR   ,V88888888_0,1.4992,0.0484,1.4992,1013,0.5175018916254618
1447205062.7,2013-05-26,PORT04,PORT09,V444_1,PLANT03,V5555555_19,1654766,4621,74.46,1,DTD,3,0,True,False,True,AIR   ,V888888883_1,9.0884,0.0843999999999999,9.0884,1013,0.5175018916254618
1447205076.7,2013-05-26,PORT04,PORT09,V444_0,PLANT03,V55555555_5,1700130,100416,107.65431773061152,2,DTP,3,0,True,False,True,AIR   ,V88888888_0,1.4992,0.0424,4.564543071777929,1013,0.5175018916254618
1447205080.7,2013-05-26,PORT09,PORT09,V44_3,PLANT16,V55555_53,1699336,1120,112.6,1,CRF,3,0,True,False,True,,,,,,457,1.9198075078524333
1447205081.7,2013-05-26,PORT09,PORT09,V44_3,PLANT16,V55555_53,1699336,419,16.45,1,CRF,3,0,True,False,True,,,,,,457,1.9198075078524333
1447205136.7,2013-05-26,PORT04,PORT09,V444_0,PLANT03,V55555555_5,1700140,84308,55.96087753237463,2,DTP,3,0,True,False,True,AIR   ,V88888888_0,1.4992,0.0484,2.708506472566932,1013,0.5175018916254618
1447205141.7,2013-05-26,PORT04,PORT09,V444_0,PLANT03,V55555555_5,1700143,88511,80.71819679370566,2,DTP,3,0,True,False,True,AIR   ,V88888888_0,1.4992,0.0484,3.9067607248153537,1013,0.5175018916254618
1447205157.7,2013-05-26,PORT04,PORT09,V444_0,PLANT03,V55555_4,1689541,317,2.479560575968221,2,DTP,3,0,True,False,True,AIR   ,V88888888_0,1.4992,0.0484,1.4992,1013,0.5175018916254618
1447205182.7,2013-05-26,PORT04,PORT09,V444_0,PLANT03,V55555_4,1699946,378,2.0843540175017035,2,DTP,3,0,True,False,True,AIR   ,V88888888_0,1.4992,0.0484,1.4992,1013,0.5175018916254618
1447205183.7,2013-05-26,PORT04,PORT09,V444_0,PLANT03,V55555_4,1699953,582,11.367347576914046,2,DTP,3,0,True,False,True,AIR   ,V88888888_0,1.4992,0.0484,1.4992,1013,0.5175018916254618
1447205222.7,2013-05-26,PORT04,PORT09,V444_0,PLANT03,V55555_4,1650571,295,0.0456278840845986,2,DTP,3,0,True,False,True,AIR   ,V88888888_0,1.4992,0.0484,1.4992,1013,0.5175018916254618
1447205223.7,2013-05-26,PORT04,PORT09,V444_0,PLANT03,V55555_2,1654621,856,7.52,2,DTP,3,0,True,False,True,AIR   ,V88888888_0,1.4992,0.0484,1.4992,1013,0.5175018916254618
1447205224.7,2013-05-26,PORT04,PORT09,V444_0,PLANT03,V55555_2,1651302,1500,4.52,2,DTP,3,0,True,False,True,AIR   ,V88888888_0,1.4992,0.0484,1.4992,1013,0.5175018916254618
1447205250.7,2013-05-26,PORT04,PORT09,V444_0,PLANT03,V55555_2,1669584,434,2.066817006272985,2,DTP,3,0,True,False,True,AIR   ,V88888888_0,1.4992,0.0484,1.4992,1013,0.5175018916254618
1447205299.7,2013-05-26,PORT04,PORT09,V444_0,PLANT03,V55555555_7,1688294,481,17.311454589358824,2,DTP,5,0,True,False,True,AIR   ,V88888888_0,1.4992,0.0484,1.4992,1013,0.5175018916254618
1447205306.7,2013-05-26,PORT04,PORT09,V444_0,PLANT03,V55555555_7,1660585,1593,139.39994272857427,2,DTP,5,0,True,False,True,AIR   ,V88888888_0,1.4992,0.0424,5.910557571691549,1013,0.5175018916254618
1447205313.7,2013-05-26,PORT04,PORT09,V444_1,PLANT03,V5555555_19,1689146,6274,9.054185567010302,1,DTD,3,0,True,False,True,AIR   ,V888888883_1,1.202,0.2019999999999999,1.8289454845360802,1013,0.5175018916254618
1447205698.7,2013-05-26,PORT04,PORT09,V444_1,PLANT03,V5555555_22,1672651,414,1.4794798991432,1,DTD,0,0,True,False,False,AIR   ,V888888883_1,1.3192,0.3192,1.3192,1013,0.5175018916254618
1447205699.7,2013-05-26,PORT04,PORT09,V444_1,PLANT03,V5555555_22,1656348,621,15.680743653843416,1,DTD,0,0,True,False,False,AIR   ,V888888883_1,1.202,0.2019999999999999,3.1675102180763686,1013,0.5175018916254618
1447205700.7,2013-05-26,PORT04,PORT09,V444_1,PLANT03,V5555555_22,1672651,377,2.2109081638881527,1,DTD,0,0,True,False,False,AIR   ,V888888883_1,1.4416,0.4416,1.4416,1013,0.5175018916254618
1447205701.7,2013-05-26,PORT04,PORT09,V444_1,PLANT03,V5555555_22,1672651,375,1.4794798991432,1,DTD,0,0,True,False,False,AIR   ,V888888883_1,1.3192,0.3192,1.3192,1013,0.5175018916254618
1447205702.7,2013-05-26,PORT04,PORT09,V444_1,PLANT03,V5555555_22,1672651,567,4.155842413323596,1,DTD,0,0,True,False,False,AIR   ,V888888883_1,1.202,0.2019999999999999,1.202,1013,0.5175018916254618
1447205703.7,2013-05-26,PORT04,PORT09,V444_1,PLANT03,V5555555_22,1672651,410,1.7122070742893214,1,DTD,0,0,True,False,False,AIR   ,V888888883_1,1.3804,0.3804,1.3804,1013,0.5175018916254618
1447205704.7,2013-05-26,PORT04,PORT09,V444_1,PLANT03,V5555555_22,1672651,445,2.3605184907678023,1,DTD,0,0,True,False,False,AIR   ,V888888883_1,1.4416,0.4416,1.4416,1013,0.5175018916254618
1447205705.7,2013-05-26,PORT04,PORT09,V444_1,PLANT03,V5555555_22,1672651,701,6.665971230971048,1,DTD,0,0,True,False,False,AIR   ,V888888883_1,1.202,0.2019999999999999,1.346526188656151,1013,0.5175018916254618
1447205706.7,2013-05-26,PORT04,PORT09,V444_1,PLANT03,V5555555_22,1686401,314,0.4912624330527927,1,DTD,0,0,True,False,False,AIR   ,V888888883_1,1.202,0.2019999999999999,1.202,1013,0.5175018916254618
1447205707.7,2013-05-26,PORT04,PORT09,V444_1,PLANT03,V5555555_22,1686401,270,0.6447819433817904,1,DTD,0,0,True,False,False,AIR   ,V888888883_1,1.2604,0.2603999999999999,1.2604,1013,0.5175018916254618
1447205708.7,2013-05-26,PORT04,PORT09,V444_1,PLANT03,V5555555_22,1686401,353,3.1317980107115537,1,DTD,0,0,True,False,False,AIR   ,V888888883_1,1.202,0.2019999999999999,1.202,1013,0.5175018916254618
1447205709.7,2013-05-26,PORT04,PORT09,V444_1,PLANT03,V5555555_22,1686401,369,1.1053404743687836,1,DTD,0,0,True,False,False,AIR   ,V888888883_1,1.3192,0.3192,1.3192,1013,0.5175018916254618
1447205712.7,2013-05-26,PORT04,PORT09,V444_1,PLANT03,V5555555_22,1672664,315,0.127818979869835,1,DTD,0,0,True,False,False,AIR   ,V888888883_1,1.202,0.2019999999999999,1.202,1013,0.5175018916254618
1447205713.7,2013-05-26,PORT04,PORT09,V444_1,PLANT03,V5555555_22,1672664,316,0.6071401543817164,1,DTD,0,0,True,False,False,AIR   ,V888888883_1,1.2604,0.2603999999999999,1.2604,1013,0.5175018916254618
1447205714.7,2013-05-26,PORT04,PORT09,V444_1,PLANT03,V5555555_22,1672664,261,0.5432306644467989,1,DTD,0,0,True,False,False,AIR   ,V888888883_1,1.2604,0.2603999999999999,1.2604,1013,0.5175018916254618
1447205749.7,2013-05-26,PORT04,PORT09,V444_0,PLANT03,V5555555_12,1670215,271,0.187368947588044,2,DTP,3,0,True,False,True,AIR   ,V88888888_0,1.4992,0.0484,1.4992,1013,0.5175018916254618
1447205759.7,2013-05-26,PORT04,PORT09,V444_0,PLANT03,V555555555_27,1696482,302,0.6601492918437967,2,DTP,0,0,True,False,False,AIR   ,V88888888_0,1.4992,0.0484,1.4992,1013,0.5175018916254618
1447205760.7,2013-05-26,PORT04,PORT09,V444_0,PLANT03,V555555555_27,1655818,1075,2.575449014155183,2,DTP,0,0,True,False,False,AIR   ,V88888888_0,1.4992,0.0484,1.4992,1013,0.5175018916254618
